,username,date,tweet,language,hashtags
735,borisjohnson,2020-07-11,Jack Charlton was a football great whose achievements brought happiness to so many. My sympathies are with his family and friends.,en,[]
737,borisjohnson,2020-07-11,"25 years ago, Europe witnessed the worst atrocity on its soil since the Second World War - the genocide in Srebrenica, Bosnia.  Today we mourn and remember the victims of those terrible crimes and stand with the families in their fight for justice.  #Srebrenica25  https://t.co/YqZaYeUz9F",en,['srebrenica25']
738,borisjohnson,2020-07-11,"A farewell befitting a truly great Briton, whose voice and charm will live on to lift the hearts of generations to come.",en,[]
736,borisjohnson,2020-07-11,"Police are always there for us, protecting our neighbourhoods and putting themselves at risk so that we can be safe. It’s a job that demands true courage, perseverance and devotion to others.    I’m delighted that so many have answered the call to serve.  https://t.co/OJuj0CZmmK",en,[]
732,borisjohnson,2020-07-13,Today I visited the London Ambulance Service to thank them for all their work during the coronavirus pandemic.   We're introducing tougher penalties for aggressive and violent behaviour towards emergency services workers – protecting those who care for us in our time of need.  https://t.co/R2hkcCsWRY,en,[]
731,borisjohnson,2020-07-13,"Congratulations to @AndrzejDuda on your re-election as President of Poland. The UK and Poland have a long, shared history and friendship in Europe, NATO and elsewhere. I look forward to that continuing as we face the challenges and opportunities ahead.",en,[]
730,borisjohnson,2020-07-14,"Yesterday I spoke to the incredible staff at the London Ambulance Service, who work so hard to save lives.   Thank you to all the ambulance staff across the UK, for all of your hard work and support throughout this pandemic.  https://t.co/fOgm4Rt2sI",en,[]
729,borisjohnson,2020-07-15,We're getting on with delivering our agenda for the country and taking it forward.   We'll do absolutely everything in our power to prevent a second spike which could overwhelm the NHS.  https://t.co/1gZpPhNN1v,en,[]
728,borisjohnson,2020-07-17,Today I have announced the next stage in the UK Government's coronavirus recovery strategy.  Read my full statement here:  https://t.co/uuziwLkUih  https://t.co/bqIU2oHYbd,en,[]
727,borisjohnson,2020-07-17,Arise Sir Tom! So richly deserved - you have inspired the whole nation with your fantastic fundraising efforts. @captaintommoore   https://t.co/TwxlmuPdiy,en,[]
726,borisjohnson,2020-07-17,Today I announced the next chapter in our coronavirus recovery strategy.  Read my full statement here:  https://t.co/uuziwLkUih  https://t.co/CslhJ1uSeU,en,[]
715,borisjohnson,2020-07-18,"We're making sure the NHS has the resources it needs to prepare for winter. But even as we plan for the worst, I strongly believe we should also hope for the best.  https://t.co/pRJahCvEpP",en,[]
716,borisjohnson,2020-07-18,"This weekend, many of us will be seeing friends, going to the pub or going out to restaurants. As we open the economy back up, we must remember to follow social distancing guidelines. Keep yourself, your family and your community safe.",en,[]
717,borisjohnson,2020-07-18,9: But it has to be right that we take local action in response to local outbreaks - there is no point shutting down a city in one part of the country to contain an outbreak in another part of the country.,en,[]
719,borisjohnson,2020-07-18,"7: Where justified by evidence, ministers will be able to close whole sectors or types of premises in an area, introduce local stay at home orders, prevent people entering or leaving defined areas, reduce maximum gathering size, or restrict transport systems serving local areas.",en,[]
718,borisjohnson,2020-07-18,"8: I know that it will be hard going for people affected by these local measures. It isn’t easy, and for some it may seem unjust that people just a short distance away can live their lives closer to normal.",en,[]
721,borisjohnson,2020-07-18,"5: From today, local authorities will have new powers in their areas, to close specific premises, shut public outdoor spaces, and cancel events.   This will enable them to act more quickly in response to outbreaks, where speed is paramount.",en,[]
722,borisjohnson,2020-07-18,"4: In Leicester, we instituted a local lockdown in order to bear down on stubborn rates of infection. We will begin to relax the restrictions there next week. We can do so because the data is improving.",en,[]
723,borisjohnson,2020-07-18,"3: In Bradford and Blackburn with Darwen, we identified troubling trends in the data and worked closely with the respective local authorities to increase testing and take targeted action. That work continues.",en,[]
724,borisjohnson,2020-07-18,"2: This work is led by NHS Test and Trace in England. Our approach is already working.   In Weston-super-Mare and Kirklees, we took swift and successful action to contain outbreaks at specific premises.",en,[]
725,borisjohnson,2020-07-18,"1: Our understanding of the epidemiology of coronavirus and intelligence on where it is spreading has vastly improved. This means we can control it through targeted, local action.",en,[]
720,borisjohnson,2020-07-18,"6: Action by local councils will not always be sufficient, so next week we will publish draft regulations explaining how central government can intervene at a local level.",en,[]
714,borisjohnson,2020-07-19,"As our lives slowly return to normal, there are some precautions we must take. From next Friday in England, we must all wear a face covering in shops and supermarkets, as well as on public transport. This will protect others and help stop the spread.",en,[]
713,borisjohnson,2020-07-20,"I’m here today visiting Discovery Primary School in Kent, where I’ve been speaking with students and teachers.    We’re delivering on our promise to increase per pupil funding for every student, with an additional £2.2 billion funding boost for schools in England.  https://t.co/5RTuX70XUM",en,[]
712,borisjohnson,2020-07-20,"This is very positive news. A huge well done to our brilliant, world-leading scientists &amp; researchers at @UniofOxford.  There are no guarantees, we’re not there yet &amp; further trials will be necessary - but this is an important step in the right direction.  https://t.co/PRUTu8rlPF",en,[]
708,borisjohnson,2020-07-21,"It was a pleasure to welcome @SecPompeo to Downing Street today. We reaffirmed our countries’ strong relationship and commitment to working together on the fight against coronavirus, shared security concerns and a UK-US free trade agreement. 🇬🇧🇺🇸  https://t.co/HJD8Z8m0IT",en,[]
710,borisjohnson,2020-07-21,"I was delighted to meet with students &amp; teachers at the Discovery Primary School yesterday.    We’ve announced a £2.2bn package to help teachers support those who may have fallen behind, and to deliver a superb education for every student.  https://t.co/WJH3WglXks",en,[]
711,borisjohnson,2020-07-21,"Our teachers, doctors, armed forces personnel, and public sector workers have responded to the unprecedented challenges of coronavirus.    To recognise their efforts on the front line, we will be increasing their pay this year.  https://t.co/tnPA46Whvs",en,[]
709,borisjohnson,2020-07-21,"We’ve kept our promises. We have recruited thousands of nurses &amp; police officers, and invested billions more in our NHS &amp; schools.    Of course there is much more to do. As we begin to recover from this pandemic, we will not lose sight of the country we have promised to build 🇬🇧  https://t.co/ycz2pv0T3q",en,[]
707,borisjohnson,2020-07-22,"We’ve made great strides towards our net zero target over the last year, but it’s more important than ever that we keep up the pace of change to fuel a green, sustainable recovery as we rebuild from the pandemic.",en,[]
706,borisjohnson,2020-07-22,Yesterday I chaired the first meeting of our new Commission on Race and Ethnic Disparities.    Thank you to all the members - I hope this will really make the difference that we need right now.  https://t.co/aQ20l97sMT,en,[]
705,borisjohnson,2020-07-22,"It's a year since I stood on the steps of Downing St as the Prime Minister of this great country.    In the face of so many challenges this year, we can be proud of what we have achieved together.    We will continue to deliver on the people's priorities 🇬🇧  https://t.co/F8UIuPdylh",en,[]
704,borisjohnson,2020-07-23,"While our brilliant @TeamGB athletes will have to wait another year for their chance at Olympic glory, I know that come next year, they will be ready to take Tokyo by storm! Bring it on 🇬🇧  #OneYearToGo #Tokyo2020",en,"['oneyeartogo', 'tokyo2020']"
703,borisjohnson,2020-07-23,"We've got a fantastic, strong, united country. We're going to bounce forward together, stronger together.  https://t.co/uLvfm9NTse",en,[]
700,borisjohnson,2020-07-24,I took on the challenge of listing as many of the government’s achievements as possible within 2 minutes. Watch how I did here.  https://t.co/VckidX8szp,en,[]
702,borisjohnson,2020-07-24,"Today we've announced the roll out of the most comprehensive programme of free flu vaccines, making these available for more people than ever before. It's so important that we all get the flu vaccine, to protect ourselves and our NHS.  https://t.co/9h3WK1d3gB",en,[]
